Special_Education,Fine_Motor_Skill,Reading_Score,Math_Score,Attention_level,Problem_Solving,SadLonely,Externalizing,Internalizing,Gender,White,SES
0.0,7.0,75.43,49.67,1.0,2.0,1.0,1.4,1.33,2.0,2.0,0.32
0.0,7.0,90.66,64.03,2.0,2.0,1.75,1.0,1.0,2.0,2.0,-0.59
1.0,7.0,32.91,27.39,2.0,2.0,2.75,2.0,1.75,1.0,2.0,-0.27
0.0,3.0,81.69,37.71,2.0,2.0,1.5,1.2,2.0,1.0,2.0,-0.82
0.0,8.0,85.24,65.77,1.0,1.0,1.25,1.25,1.0,2.0,2.0,-0.93
0.0,6.0,55.15,56.09,1.0,2.0,1.0,1.8,1.75,1.0,2.0,-1.05
0.0,4.0,74.45,70.35,2.0,2.0,1.5,1.6,1.67,1.0,1.0,-0.54
0.0,5.0,86.49,58.1,1.0,1.0,2.0,2.2,2.5,2.0,1.0,0.52
0.0,7.0,76.68,62.47,2.0,2.0,1.75,2.0,2.0,2.0,1.0,0.96
0.0,3.0,84.62,50.1,3.0,3.0,1.5,2.0,1.75,1.0,1.0,-0.65
0.0,9.0,137.38,103.39,1.0,1.0,1.75,1.2,1.5,2.0,1.0,1.87
0.0,7.0,67.24,75.61,1.0,2.0,1.75,1.2,2.75,2.0,1.0,0.98
0.0,4.0,72.26,40.21,2.0,2.0,1.75,1.8,2.25,1.0,1.0,1.16
0.0,6.0,90.25,70.29,2.0,2.0,2.0,2.2,1.25,2.0,1.0,1.33
0.0,8.0,129.5,78.97,1.0,1.0,1.25,1.2,1.0,1.0,1.0,1.9
0.0,7.0,61.13,57.16,1.0,2.0,1.25,1.2,1.5,2.0,1.0,-0.16
0.0,5.0,68.61,63.89,2.0,2.0,1.0,2.2,1.25,1.0,2.0,-0.13
0.0,9.0,107.57,99.17,1.0,1.0,1.0,1.0,1.25,2.0,1.0,0.93
1.0,5.0,60.75,67.05,3.0,1.0,2.0,1.8,1.5,1.0,1.0,-0.45
0.0,7.0,104.03,89.87,2.0,1.0,1.25,1.4,1.0,2.0,1.0,-0.72
0.0,6.0,87.61,73.86,2.0,2.0,1.5,1.0,1.5,2.0,1.0,-0.15
0.0,5.0,57.91,34.98,2.0,2.0,1.75,1.2,2.75,1.0,1.0,-0.4
0.0,5.0,43.58,33.84,2.0,3.0,1.25,1.4,1.0,2.0,1.0,0.11
1.0,6.0,49.7,32.54,2.0,2.0,1.25,2.8,2.25,1.0,1.0,-0.81
0.0,8.0,88.71,75.73,1.0,2.0,1.25,1.0,1.25,2.0,1.0,-0.2
1.0,3.0,31.1,30.28,2.0,3.0,2.0,1.4,2.75,1.0,2.0,-0.45
0.0,6.0,51.73,69.1,2.0,1.0,1.5,1.6,2.0,1.0,1.0,-0.31
0.0,7.0,45.3,35.41,2.0,2.0,1.25,1.2,1.33,2.0,2.0,-0.91
1.0,2.0,31.11,23.97,2.0,3.0,1.0,1.8,1.5,2.0,2.0,-0.47
0.0,5.0,43.82,33.44,2.0,2.0,1.5,1.8,1.25,1.0,2.0,-0.64
0.0,6.0,69.35,54.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,-1.08
0.0,8.0,135.9,71.23,1.0,1.0,1.25,1.6,2.0,2.0,1.0,1.81
0.0,9.0,75.56,90.01,2.0,2.0,1.25,1.6,1.5,2.0,1.0,1.24
0.0,9.0,84.59,71.9,2.0,2.0,1.75,1.2,2.0,1.0,1.0,0.45
0.0,8.0,75.93,89.46,2.0,2.0,1.25,1.4,1.25,1.0,2.0,1.25
0.0,8.0,97.89,70.48,2.0,2.0,1.5,1.2,1.25,1.0,1.0,0.39
0.0,5.0,77.09,81.5,2.0,2.0,1.25,2.2,1.5,1.0,1.0,-0.21
0.0,7.0,89.14,77.26,2.0,2.0,1.0,1.8,1.75,1.0,1.0,0.03
0.0,8.0,102.51,72.77,1.0,2.0,2.0,1.0,1.25,2.0,1.0,0.91
0.0,4.0,67.91,46.43,1.0,2.0,1.25,1.4,2.0,2.0,1.0,-0.01
1.0,9.0,78.39,81.02,2.0,2.0,1.75,2.4,1.5,1.0,2.0,1.15
0.0,3.0,66.04,60.55,1.0,2.0,1.25,2.0,2.25,2.0,1.0,0.61
0.0,7.0,89.98,92.88,1.0,1.0,1.5,2.0,2.25,1.0,1.0,0.65
0.0,7.0,117.98,110.32,2.0,1.0,2.0,1.4,1.25,1.0,1.0,1.21
0.0,9.0,88.28,85.69,3.0,1.0,1.75,1.8,2.25,2.0,1.0,0.76
1.0,4.0,67.6,45.42,1.0,1.0,1.5,1.4,1.5,2.0,1.0,0.49
0.0,6.0,122.29,68.58,1.0,2.0,1.25,1.6,1.25,1.0,1.0,0.97
0.0,9.0,92.23,83.14,2.0,2.0,1.25,1.0,1.5,2.0,1.0,1.1
0.0,4.0,89.61,54.37,2.0,2.0,1.5,1.8,1.0,1.0,1.0,1.63
0.0,8.0,71.17,82.48,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.33
0.0,7.0,38.68,38.32,1.0,4.0,2.75,2.5,2.0,2.0,2.0,-1.01
0.0,9.0,76.56,54.22,2.0,2.0,1.75,1.2,1.25,2.0,1.0,-0.8
0.0,5.0,88.99,53.32,2.0,2.0,1.5,1.6,1.25,1.0,1.0,0.47
0.0,1.0,57.86,43.38,2.0,2.0,1.5,2.8,1.75,1.0,2.0,-0.71
0.0,6.0,53.95,63.08,2.0,2.0,1.5,1.0,2.25,1.0,1.0,-0.66
0.0,7.0,59.63,50.81,3.0,2.0,1.5,1.8,2.0,1.0,2.0,-0.68
1.0,2.0,48.19,46.16,2.0,2.0,1.0,2.2,2.0,1.0,2.0,-0.69
0.0,6.0,75.1,50.01,3.0,2.0,1.5,1.0,1.25,1.0,2.0,-0.74
0.0,4.0,62.62,49.1,1.0,2.0,1.25,1.0,1.25,1.0,2.0,-0.43
0.0,4.0,103.12,54.69,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.14
0.0,6.0,107.04,76.06,2.0,2.0,1.75,1.2,1.0,2.0,1.0,0.46
0.0,2.0,64.64,32.95,3.0,3.0,2.0,1.4,1.25,2.0,1.0,1.21
0.0,4.0,79.18,48.07,2.0,2.0,1.5,1.8,1.25,1.0,1.0,1.12
0.0,8.0,64.14,68.44,2.0,2.0,1.25,1.0,2.0,2.0,1.0,0.62
0.0,6.0,77.1,52.82,3.0,1.0,2.0,1.6,1.25,2.0,1.0,1.28
0.0,7.0,110.9,83.83,2.0,1.0,1.25,1.0,1.25,2.0,1.0,0.39
1.0,3.0,43.51,26.51,2.0,3.0,2.0,1.6,2.0,2.0,1.0,-0.17
0.0,8.0,67.8,62.19,2.0,2.0,1.5,1.8,1.0,1.0,1.0,-0.29
0.0,6.0,68.61,55.52,3.0,3.0,2.0,2.75,2.0,1.0,1.0,-0.26
0.0,6.0,89.23,61.9,2.0,2.0,1.0,3.4,1.5,1.0,1.0,-0.49
0.0,5.0,76.24,71.49,2.0,3.0,1.75,1.0,3.67,2.0,1.0,0.54
0.0,7.0,75.74,72.74,1.0,2.0,1.25,1.2,1.5,2.0,1.0,0.38
0.0,7.0,88.84,77.22,2.0,1.0,2.25,1.8,1.5,1.0,1.0,-0.45
1.0,8.0,53.05,46.88,2.0,3.0,1.75,1.8,1.5,1.0,1.0,-0.18
0.0,5.0,64.75,77.21,2.0,2.0,2.25,1.2,1.5,2.0,2.0,-0.65
0.0,6.0,74.84,62.29,2.0,2.0,1.5,1.0,1.0,2.0,1.0,-0.15
0.0,4.0,59.4,41.13,2.0,2.0,2.0,2.0,1.5,1.0,1.0,-0.54
0.0,8.0,120.29,106.58,2.0,1.0,1.75,1.0,1.0,1.0,1.0,0.96
0.0,3.0,63.42,51.98,3.0,2.0,1.75,1.2,1.0,2.0,1.0,-0.41
0.0,5.0,60.63,70.04,2.0,2.0,1.5,1.0,1.0,1.0,1.0,0.92
0.0,3.0,62.03,65.44,2.0,2.0,1.25,1.0,1.75,2.0,1.0,0.7
0.0,3.0,61.65,58.95,2.0,2.0,2.0,3.2,1.5,1.0,1.0,-0.54
0.0,5.0,63.1,58.91,2.0,2.0,1.25,1.4,1.5,2.0,1.0,1.16
0.0,9.0,98.7,76.65,2.0,2.0,1.25,1.0,1.5,2.0,1.0,-0.32
0.0,7.0,65.95,61.27,2.0,3.0,2.0,1.8,1.75,2.0,1.0,0.59
0.0,7.0,82.98,97.01,1.0,2.0,1.5,1.0,1.25,1.0,1.0,0.08
0.0,7.0,85.9,66.02,2.0,2.0,1.25,1.6,1.0,2.0,1.0,0.3
0.0,7.0,59.36,75.31,1.0,1.0,1.75,1.0,1.25,2.0,1.0,-0.32
0.0,7.0,108.45,68.79,2.0,2.0,1.25,1.0,1.0,2.0,1.0,0.05
0.0,9.0,65.51,81.28,2.0,1.0,1.5,1.0,1.25,1.0,1.0,-0.69
0.0,4.0,91.35,53.6,1.0,1.0,1.25,1.0,1.0,2.0,1.0,-0.08
0.0,6.0,76.0,80.14,4.0,3.0,1.0,1.8,1.25,2.0,1.0,-0.14
0.0,9.0,76.27,79.16,2.0,1.0,2.0,1.8,1.75,2.0,1.0,0.13
0.0,8.0,63.84,62.88,2.0,1.0,2.0,1.8,1.0,1.0,1.0,1.07
0.0,9.0,70.69,61.84,1.0,1.0,1.5,1.6,1.0,2.0,1.0,0.48
0.0,9.0,73.43,70.72,2.0,2.0,1.25,1.2,1.0,1.0,1.0,0.52
0.0,6.0,50.98,47.15,1.0,2.0,1.25,1.8,1.25,2.0,1.0,-0.21
0.0,6.0,67.96,60.14,2.0,2.0,1.5,1.0,2.25,1.0,1.0,0.43
0.0,7.0,88.79,80.04,2.0,1.0,2.5,1.4,1.25,2.0,1.0,0.35
0.0,9.0,72.62,62.65,2.0,1.0,1.5,2.4,1.25,1.0,1.0,0.48
0.0,0.0,78.63,58.95,2.0,1.0,1.25,2.2,1.5,1.0,1.0,1.3
0.0,6.0,118.43,75.06,2.0,2.0,1.75,1.0,1.0,2.0,1.0,-0.27
0.0,5.0,73.87,50.83,2.0,2.0,1.25,1.0,2.0,1.0,1.0,0.14
0.0,5.0,121.65,77.63,2.0,2.0,1.25,1.4,2.75,2.0,1.0,-0.35
0.0,6.0,117.46,98.33,2.0,1.0,1.0,1.0,1.75,2.0,1.0,1.12
0.0,7.0,64.66,80.48,2.0,2.0,1.25,1.0,1.25,2.0,1.0,0.72
0.0,5.0,87.93,69.84,2.0,1.0,1.25,1.5,1.25,1.0,1.0,0.03
0.0,4.0,104.53,73.79,2.0,1.0,1.5,2.0,1.0,1.0,1.0,0.38
0.0,3.0,76.18,49.07,2.0,2.0,1.75,1.8,1.5,1.0,1.0,-0.13
0.0,8.0,110.92,64.84,2.0,1.0,2.0,2.2,1.75,1.0,1.0,2.15
0.0,2.0,72.32,49.0,2.0,2.0,1.25,1.0,1.25,1.0,1.0,-0.38
0.0,6.0,83.73,55.61,2.0,2.0,1.0,1.0,2.25,2.0,1.0,-0.25
0.0,8.0,148.52,82.8,1.0,1.0,1.25,1.0,1.75,2.0,1.0,0.85
0.0,7.0,76.45,60.61,2.0,2.0,1.25,1.8,1.25,2.0,1.0,-0.5
0.0,5.0,71.76,73.24,2.0,2.0,1.5,1.6,2.0,1.0,1.0,0.82
0.0,6.0,86.63,62.7,2.0,1.0,1.75,1.2,1.25,1.0,2.0,1.16
0.0,7.0,69.91,73.44,3.0,2.0,1.75,2.6,2.25,1.0,1.0,1.43
0.0,6.0,89.21,91.48,2.0,1.0,1.25,2.6,2.25,1.0,1.0,1.55
1.0,3.0,92.01,87.84,2.0,1.0,1.25,1.0,2.0,1.0,1.0,1.31
1.0,5.0,59.32,49.34,2.0,3.0,1.5,2.2,1.25,2.0,1.0,1.42
0.0,7.0,83.0,93.32,2.0,1.0,2.0,2.2,1.0,1.0,1.0,1.18
0.0,8.0,115.3,100.87,1.0,1.0,1.0,1.6,1.25,2.0,1.0,0.1
0.0,4.0,120.87,79.34,2.0,1.0,1.75,1.0,1.0,2.0,1.0,1.29
0.0,9.0,67.73,65.52,1.0,2.0,1.25,1.0,1.0,1.0,1.0,0.96
0.0,7.0,73.13,48.44,2.0,2.0,1.5,2.0,2.5,2.0,1.0,1.5
1.0,8.0,64.37,62.96,1.0,2.0,1.5,1.0,1.25,1.0,1.0,-0.78
0.0,7.0,125.67,94.12,2.0,1.0,1.25,1.0,1.0,1.0,1.0,1.61
0.0,6.0,65.7,46.28,2.0,2.0,1.75,1.6,1.67,1.0,1.0,0.81
0.0,3.0,51.99,48.96,2.0,2.0,1.5,1.0,1.25,2.0,1.0,0.91
1.0,7.0,55.84,42.25,3.0,3.0,1.25,1.2,1.5,2.0,1.0,1.26
0.0,7.0,114.1,88.25,2.0,1.0,1.5,1.0,1.25,2.0,1.0,1.09
0.0,5.0,66.4,57.68,2.0,1.0,2.0,1.4,1.75,1.0,1.0,2.36
0.0,8.0,67.41,56.53,3.0,3.0,1.5,1.0,1.5,2.0,1.0,1.34
0.0,7.0,63.96,73.22,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.85
0.0,4.0,73.9,57.59,1.0,2.0,1.0,1.2,1.25,2.0,1.0,1.4
0.0,7.0,74.51,54.64,2.0,2.0,2.25,1.2,2.0,2.0,1.0,0.09
0.0,3.0,112.78,50.01,3.0,3.0,1.75,2.6,2.0,1.0,1.0,-0.45
1.0,4.0,81.68,58.01,1.0,1.0,1.25,1.0,1.25,1.0,1.0,0.51
0.0,8.0,106.33,73.69,2.0,1.0,1.5,1.0,1.25,2.0,1.0,0.71
0.0,5.0,63.6,71.12,2.0,2.0,1.75,1.0,1.25,1.0,1.0,-0.24
0.0,9.0,88.46,101.61,2.0,2.0,1.5,1.0,1.25,2.0,1.0,0.97
0.0,5.0,99.28,98.05,2.0,1.0,1.0,1.4,1.25,2.0,1.0,0.18
0.0,6.0,51.44,51.44,2.0,2.0,2.0,2.0,2.0,2.0,1.0,-0.72
0.0,4.0,90.29,91.51,2.0,2.0,1.25,1.8,1.25,1.0,1.0,0.6
0.0,6.0,59.83,74.82,1.0,2.0,1.25,1.2,2.0,1.0,1.0,0.22
0.0,6.0,76.15,55.77,2.0,2.0,1.5,1.0,1.0,2.0,1.0,-0.37
0.0,6.0,64.08,54.34,1.0,2.0,1.25,1.2,1.25,1.0,1.0,0.99
0.0,3.0,75.68,55.2,2.0,3.0,1.75,2.0,1.5,1.0,1.0,0.16
0.0,6.0,74.45,94.85,1.0,1.0,1.5,1.0,1.75,2.0,1.0,0.02
0.0,7.0,90.42,99.16,2.0,1.0,1.75,1.0,1.5,1.0,1.0,1.38
1.0,5.0,49.17,43.74,2.0,2.0,2.0,1.6,1.5,2.0,1.0,-0.26
0.0,7.0,98.4,80.56,2.0,1.0,1.25,1.25,1.0,1.0,1.0,-0.1
0.0,8.0,77.34,50.32,2.0,2.0,1.25,2.0,1.25,1.0,1.0,0.77
0.0,7.0,80.84,49.43,2.0,2.0,1.5,1.2,2.25,2.0,1.0,0.82
0.0,6.0,90.31,69.95,1.0,2.0,2.0,1.0,1.25,2.0,1.0,1.19
0.0,7.0,92.79,55.1,1.0,1.0,1.25,1.2,1.5,1.0,1.0,0.17
0.0,8.0,133.77,97.4,2.0,2.0,2.0,1.0,1.33,2.0,2.0,1.68
0.0,6.0,113.27,74.85,3.0,2.0,1.5,1.0,1.25,1.0,1.0,0.24
0.0,8.0,124.88,73.84,2.0,1.0,1.5,1.4,1.25,2.0,1.0,-0.05
0.0,6.0,108.58,82.43,2.0,1.0,1.25,1.8,1.5,1.0,1.0,1.29
0.0,7.0,65.39,49.9,2.0,2.0,2.0,1.0,1.0,1.0,1.0,-0.35
0.0,7.0,104.45,59.92,2.0,2.0,1.5,1.4,2.0,1.0,1.0,-0.21
0.0,4.0,75.54,54.88,1.0,2.0,1.75,2.0,1.5,1.0,1.0,0.35
0.0,8.0,122.57,113.57,2.0,1.0,1.75,2.0,1.5,1.0,1.0,1.29
0.0,6.0,78.57,65.98,2.0,1.0,1.5,2.0,2.25,2.0,1.0,1.22
0.0,5.0,67.78,58.1,2.0,2.0,1.25,1.6,1.25,1.0,1.0,0.78
0.0,8.0,126.43,88.8,1.0,1.0,1.75,1.0,1.25,1.0,1.0,1.89
0.0,6.0,60.49,50.91,3.0,2.0,1.25,1.4,1.0,1.0,1.0,1.39
0.0,4.0,51.23,65.65,2.0,2.0,1.5,1.8,1.5,1.0,1.0,1.18
0.0,6.0,88.14,65.36,2.0,2.0,1.25,2.4,1.0,1.0,1.0,0.64
0.0,7.0,104.17,83.76,2.0,1.0,1.5,1.8,1.25,2.0,1.0,1.19
0.0,5.0,81.85,81.76,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.86
0.0,6.0,118.21,79.84,2.0,2.0,1.0,1.4,1.25,1.0,1.0,1.28
0.0,7.0,69.43,61.55,2.0,2.0,1.75,1.4,2.0,2.0,1.0,0.45
0.0,5.0,60.73,66.47,2.0,2.0,1.25,2.0,1.25,1.0,1.0,0.96
0.0,5.0,89.21,85.19,2.0,2.0,1.5,1.0,1.25,2.0,1.0,1.9
1.0,3.0,66.59,61.81,3.0,3.0,1.5,1.8,1.5,1.0,1.0,-0.04
0.0,5.0,97.21,63.4,3.0,2.0,1.75,1.6,2.0,1.0,1.0,0.24
0.0,8.0,105.21,75.59,1.0,1.0,1.0,1.0,1.25,2.0,1.0,1.21
0.0,8.0,54.74,61.38,2.0,2.0,1.25,1.2,1.75,2.0,1.0,0.41
0.0,7.0,75.45,56.65,2.0,2.0,1.25,1.0,1.5,1.0,1.0,1.0
0.0,6.0,84.13,112.76,2.0,1.0,1.5,1.2,1.75,1.0,1.0,1.82
0.0,6.0,68.9,81.67,2.0,2.0,1.75,1.0,1.25,2.0,1.0,0.24
0.0,9.0,91.91,85.66,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.21
0.0,7.0,88.32,89.82,2.0,1.0,1.5,1.0,1.0,1.0,1.0,2.18
0.0,1.0,54.46,36.18,2.0,2.0,1.25,1.2,2.0,2.0,1.0,0.5
0.0,4.0,56.3,52.28,1.0,1.0,1.5,1.4,2.0,2.0,2.0,0.26
1.0,4.0,44.55,31.96,3.0,2.0,2.0,1.4,1.75,1.0,2.0,-0.27
0.0,6.0,60.17,62.88,2.0,2.0,1.0,1.8,1.75,2.0,1.0,-0.12
0.0,2.0,61.55,39.21,2.0,2.0,1.25,1.6,1.5,2.0,2.0,-0.02
0.0,4.0,63.0,31.69,2.0,2.0,1.5,2.0,2.5,1.0,2.0,-0.34
0.0,7.0,53.5,47.9,1.0,1.0,1.75,3.2,2.0,2.0,2.0,-0.99
0.0,5.0,62.78,55.39,1.0,2.0,1.25,2.0,1.5,1.0,1.0,-0.2
0.0,7.0,98.83,56.04,2.0,2.0,1.25,1.4,1.25,2.0,1.0,0.46
1.0,6.0,46.33,43.96,2.0,3.0,1.75,2.2,2.25,2.0,1.0,-0.66
0.0,8.0,62.77,47.22,2.0,2.0,1.75,2.2,1.25,2.0,1.0,0.22
0.0,8.0,99.7,93.77,2.0,2.0,1.0,1.2,1.5,1.0,1.0,0.05
0.0,4.0,96.99,69.53,2.0,1.0,1.0,1.2,1.25,2.0,1.0,0.16
0.0,2.0,63.89,42.56,1.0,1.0,1.75,1.0,2.0,1.0,1.0,0.04
1.0,2.0,103.14,100.34,3.0,1.0,2.0,2.8,1.25,1.0,1.0,0.79
1.0,9.0,66.94,44.47,1.0,1.0,2.25,1.2,1.0,1.0,2.0,-0.33
0.0,3.0,89.02,45.7,2.0,2.0,1.0,1.0,1.0,1.0,2.0,-0.38
0.0,5.0,56.7,51.77,3.0,3.0,1.25,3.4,1.25,1.0,2.0,-0.91
0.0,8.0,58.0,57.13,1.0,1.0,1.5,1.0,1.75,2.0,1.0,-0.92
0.0,3.0,81.63,76.16,2.0,2.0,2.25,2.0,1.0,2.0,2.0,-0.8
1.0,6.0,46.98,59.08,3.0,3.0,2.5,3.6,1.25,1.0,2.0,-0.71
0.0,3.0,41.9,41.92,3.0,3.0,3.5,2.8,2.0,2.0,2.0,-0.81
0.0,3.0,47.85,24.93,3.0,3.0,1.5,1.0,1.0,2.0,2.0,-0.7
0.0,7.0,47.93,31.26,2.0,2.0,1.5,1.2,2.0,1.0,1.0,-0.35
0.0,5.0,87.49,55.49,2.0,1.0,1.25,1.6,1.5,2.0,2.0,-0.39
0.0,3.0,40.63,29.1,2.0,3.0,1.5,1.0,2.0,1.0,1.0,-0.78
0.0,8.0,76.69,81.32,1.0,2.0,1.75,2.0,1.0,1.0,1.0,-0.48
0.0,5.0,115.29,82.15,1.0,1.0,2.0,1.0,1.25,1.0,1.0,0.6
0.0,8.0,72.33,70.07,2.0,2.0,1.75,1.8,1.25,2.0,1.0,-0.26
0.0,5.0,65.35,55.03,2.0,2.0,2.0,1.0,1.75,1.0,1.0,-0.14
0.0,7.0,106.06,83.34,2.0,2.0,1.5,1.0,1.0,2.0,1.0,-0.27
0.0,5.0,91.46,61.77,3.0,3.0,1.25,1.4,1.5,2.0,1.0,-0.21
0.0,3.0,79.8,59.81,2.0,2.0,1.5,1.0,1.5,2.0,1.0,0.71
0.0,6.0,114.37,90.11,1.0,1.0,1.5,1.0,1.25,1.0,1.0,-0.14
0.0,7.0,75.91,75.84,2.0,2.0,1.75,1.4,1.5,2.0,1.0,-0.57
0.0,7.0,67.06,62.69,1.0,1.0,1.25,1.6,2.75,2.0,1.0,-0.09
0.0,7.0,99.84,78.92,2.0,2.0,1.5,2.6,1.0,1.0,1.0,-0.39
0.0,4.0,113.41,90.46,1.0,1.0,1.75,1.0,1.5,1.0,1.0,0.58
0.0,6.0,78.16,57.24,2.0,1.0,1.25,1.0,1.25,2.0,1.0,0.5
0.0,6.0,78.43,95.68,2.0,2.0,1.5,1.8,1.25,1.0,1.0,0.27
0.0,4.0,69.51,56.78,2.0,2.0,1.75,3.0,1.0,1.0,1.0,-0.34
0.0,6.0,107.9,89.75,2.0,1.0,1.5,1.0,1.75,2.0,1.0,0.65
1.0,4.0,50.35,52.94,2.0,3.0,1.25,1.0,1.5,1.0,1.0,-0.11
0.0,1.0,64.16,37.38,2.0,2.0,1.25,2.0,1.0,2.0,1.0,0.35
0.0,5.0,63.44,50.93,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.27
0.0,9.0,105.16,78.35,2.0,1.0,1.0,1.4,1.0,2.0,1.0,0.28
0.0,6.0,75.38,59.89,2.0,2.0,1.25,1.4,1.0,2.0,1.0,0.45
0.0,3.0,79.59,58.36,1.0,1.0,1.5,1.8,1.5,1.0,1.0,0.32
0.0,8.0,84.89,60.41,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.74
0.0,7.0,74.78,55.63,3.0,2.0,1.5,1.0,1.75,2.0,1.0,0.66
0.0,4.0,75.91,57.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.06
0.0,8.0,92.17,54.87,2.0,2.0,1.0,1.6,1.0,2.0,1.0,0.58
0.0,8.0,103.15,64.47,1.0,1.0,1.0,1.2,1.0,2.0,1.0,0.68
0.0,6.0,75.75,61.49,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.52
0.0,2.0,69.36,55.59,2.0,2.0,1.25,1.2,1.25,2.0,1.0,0.87
0.0,6.0,95.99,80.3,2.0,2.0,1.5,1.0,1.25,1.0,1.0,-0.31
0.0,6.0,64.93,46.05,2.0,2.0,1.75,1.0,1.5,2.0,1.0,-0.35
0.0,1.0,77.02,47.88,2.0,2.0,2.25,2.6,2.25,1.0,1.0,-0.22
0.0,4.0,49.12,46.9,2.0,1.0,1.25,3.0,2.25,1.0,2.0,-0.51
0.0,2.0,107.88,60.76,1.0,1.0,1.75,1.4,2.25,2.0,1.0,-0.25
0.0,5.0,66.48,65.32,2.0,2.0,1.25,2.8,1.25,2.0,1.0,-0.17
0.0,7.0,79.04,59.77,1.0,2.0,1.25,1.0,1.5,1.0,2.0,-0.03
0.0,7.0,94.42,80.54,2.0,2.0,1.0,1.4,1.25,2.0,2.0,-0.27
0.0,8.0,90.19,53.63,2.0,2.0,1.0,2.2,1.0,1.0,1.0,0.25
0.0,8.0,88.84,58.22,1.0,2.0,1.0,1.2,2.25,1.0,1.0,0.97
0.0,9.0,77.09,85.59,2.0,2.0,2.0,1.4,1.5,1.0,1.0,2.02
0.0,9.0,86.23,61.71,4.0,1.0,1.5,3.0,1.25,1.0,1.0,1.41
0.0,7.0,105.59,55.79,1.0,2.0,2.0,1.6,1.25,2.0,1.0,1.54
0.0,7.0,88.92,46.37,1.0,1.0,1.5,1.2,1.25,2.0,2.0,0.94
0.0,5.0,65.23,55.88,2.0,2.0,2.25,2.0,2.0,2.0,1.0,-0.03
0.0,8.0,97.16,65.62,2.0,2.0,1.5,1.4,1.25,2.0,1.0,0.5
0.0,5.0,79.21,63.97,2.0,2.0,2.5,1.6,1.5,1.0,1.0,-0.06
0.0,5.0,102.96,77.25,3.0,2.0,1.25,2.4,1.0,1.0,1.0,0.19
0.0,6.0,57.07,57.15,2.0,1.0,1.5,1.2,2.25,1.0,1.0,0.71
0.0,6.0,75.62,58.84,2.0,2.0,1.5,2.0,2.75,1.0,1.0,-0.06
0.0,7.0,89.17,66.91,1.0,2.0,1.25,1.4,1.5,2.0,1.0,0.88
0.0,9.0,123.32,92.99,1.0,1.0,1.25,1.2,1.25,2.0,1.0,0.98
0.0,5.0,105.44,68.67,2.0,1.0,1.5,1.8,1.25,1.0,1.0,0.75
1.0,4.0,65.56,54.71,1.0,3.0,1.75,1.0,1.75,2.0,1.0,1.0
0.0,8.0,105.75,83.33,2.0,2.0,1.5,1.0,1.5,2.0,1.0,0.33
0.0,8.0,109.39,93.28,2.0,1.0,1.5,1.0,1.25,1.0,1.0,1.68
0.0,7.0,86.24,93.64,1.0,1.0,1.25,1.0,1.25,1.0,1.0,0.75
0.0,8.0,85.08,64.62,2.0,1.0,1.25,1.6,1.5,2.0,1.0,0.38
0.0,7.0,129.23,86.38,2.0,1.0,1.25,1.4,1.0,1.0,1.0,1.17
0.0,5.0,110.4,68.25,1.0,1.0,1.25,2.0,2.0,1.0,1.0,1.31
0.0,7.0,106.34,70.67,2.0,2.0,1.25,1.8,1.0,2.0,1.0,0.96
0.0,5.0,127.43,61.44,2.0,2.0,1.25,1.2,1.25,2.0,1.0,1.21
0.0,7.0,119.3,76.1,1.0,2.0,1.5,1.8,1.75,2.0,2.0,0.76
0.0,6.0,64.57,76.35,2.0,1.0,1.0,2.2,1.5,1.0,1.0,1.27
0.0,5.0,89.43,56.27,2.0,2.0,1.5,1.0,1.5,1.0,1.0,0.22
0.0,7.0,81.2,78.59,2.0,2.0,1.75,1.8,1.25,1.0,1.0,1.14
0.0,9.0,105.34,85.43,2.0,1.0,1.0,1.0,1.25,1.0,1.0,1.0
0.0,7.0,75.99,74.22,2.0,2.0,1.25,1.4,1.0,2.0,1.0,0.82
0.0,4.0,94.82,87.32,3.0,2.0,1.5,1.0,1.0,2.0,1.0,0.69
0.0,5.0,93.07,64.21,2.0,2.0,1.25,1.2,1.25,1.0,1.0,1.05
1.0,5.0,48.37,41.74,2.0,2.0,1.25,2.0,2.25,1.0,1.0,-0.09
0.0,5.0,69.53,59.68,1.0,2.0,1.25,1.4,1.0,1.0,1.0,0.12
0.0,7.0,73.09,60.47,3.0,2.0,1.25,1.4,1.25,2.0,1.0,-0.15
0.0,7.0,99.2,66.54,2.0,2.0,1.25,1.0,1.0,2.0,1.0,0.49
0.0,9.0,89.14,99.74,2.0,1.0,1.75,1.0,1.0,1.0,1.0,1.13
1.0,1.0,126.91,56.04,3.0,2.0,2.75,3.6,2.0,1.0,1.0,1.86
1.0,7.0,66.56,50.73,2.0,2.0,1.5,1.0,1.5,1.0,1.0,0.44
